MId,Home Team,Home Team Goals,Away Team Goals,Away Team,Home Poss,Away Poss,Home ShotsT,Away ShotsT,Home Shots,Away Shots,Home Touches,Away Touches,Home Passes,Away Passes,Home Tackles,Away Tackles,Home Clearances,Away Clearances,Home Corners,Away Corners,Home Offsides,Away Offsides,HTP,HTR,HTAR,HTMR,HTDR,ATP,ATR,ATAR,ATMR,ATDR
9697,Burnley,1,3,Everton,38.1,61.9,3,6,14,15,563,841,358,627,18,18,24,43,5,4,2,3,14,781.107,147.7,276.407,357.0,13,842.622,155.444,293.178,394.0
9699,Spurs,1,2,Newcastle,66.9,33.1,2,2,18,8,791,530,556,277,26,29,17,41,10,2,1,2,14,857.078,180.046,286.032,391.0,14,816.134,141.094,291.5,383.54
9694,Swansea,2,0,Leicester,49.5,50.5,3,4,7,9,718,735,543,554,15,17,23,19,2,2,1,1,14,829.406,130.92,323.486,375.0,14,775.684,196.08,227.604,352.0
9691,Liverpool,0,0,Hull,65.9,34.1,4,3,17,6,773,506,535,288,21,24,19,47,14,1,1,1,14,840.646,328.116,143.721,368.809,14,787.134,88.825,418.309,280.0
9692,Southampton,1,0,Stoke,61.2,38.8,2,1,20,8,752,534,561,351,21,21,13,19,6,3,1,3,13,846.814,77.0,387.0,382.814,14,826.445,194.967,180.478,451.0
9693,Sunderland,0,2,Arsenal,42.9,57.1,3,5,11,15,608,755,401,539,21,31,19,25,3,3,2,0,14,806.266,74.224,354.048,377.994,14,865.344,163.88,317.066,384.398
9695,West Brom,2,2,Crystal Palace,68.8,31.2,4,6,17,8,760,457,560,258,14,20,28,35,6,3,1,4,13,801.734,147.5,220.0,434.234,14,803.321,130.825,308.663,363.833
9696,West Ham,2,1,Man City,30.5,69.5,4,5,12,21,441,763,239,560,16,17,32,36,4,8,3,2,14,819.641,222.409,229.232,368.0,14,909.445,256.312,244.133,409.0
9690,West Brom,2,2,Man Utd,37.3,62.7,2,7,8,22,558,790,359,574,13,19,55,28,0,11,0,1,12,797.956,146.612,223.344,428.0,14,880.108,241.94,244.168,394.0
9689,Stoke,2,1,Swansea,43,57,3,5,17,13,570,693,358,483,23,25,24,27,3,5,0,0,14,827.677,272.068,155.595,400.014,14,828.276,179.902,273.374,375.0
9688,QPR,2,3,Liverpool,43.5,56.5,5,4,15,15,569,685,336,454,22,26,27,58,7,2,1,2,14,808.401,138.46,239.964,429.977,14,846.182,303.534,99.292,443.356
9681,Arsenal,2,2,Hull,65.8,34.2,9,4,25,4,919,568,698,375,21,27,5,38,10,0,0,0,13,864.003,163.0,302.227,398.776,14,795.142,74.2,362.0,358.942
9682,Burnley,1,3,West Ham,46.5,53.5,3,6,17,22,605,678,360,426,13,17,32,60,5,7,2,1,14,780.172,142.654,280.518,357.0,13,819.234,227.474,223.76,368.0
9683,Crystal Palace,1,2,Chelsea,28.5,71.5,4,5,7,14,465,934,288,757,15,17,23,25,3,2,2,0,14,804.89,70.0,341.97,392.92,14,913.698,164.935,290.422,458.341
9684,Everton,3,0,Aston Villa,60.7,39.3,6,2,15,10,835,578,647,398,13,13,33,24,3,4,2,1,14,863.242,210.666,258.576,394.0,14,822.033,167.8,279.1,375.133
9686,Newcastle,1,0,Leicester,50.5,49.5,6,2,19,7,609,594,379,374,21,19,27,37,10,7,2,1,14,818.925,179.112,264.413,375.4,14,779.536,126.298,301.238,352.0
9687,Southampton,8,0,Sunderland,52.6,47.4,10,1,21,13,662,614,472,428,20,10,32,25,5,6,3,0,14,846.667,131.095,333.572,382.0,14,800.908,148.0,324.908,328.0
9685,Man City,4,1,Spurs,61.7,38.3,12,7,20,19,812,587,618,377,20,19,17,18,3,4,3,2,14,890.918,172.668,313.25,405.0,14,854.999,161.0,288.795,405.204
9680,West Ham,2,0,QPR,48.7,51.3,3,3,11,10,627,661,402,431,23,23,32,49,7,5,4,2,13,820.844,294.644,159.2,367.0,14,811.847,131.968,310.879,369.0
9677,Chelsea,2,0,Arsenal,47,53,3,0,5,10,648,744,441,505,29,25,29,29,2,2,3,0,14,916.502,166.228,276.88,473.394,14,875.631,235.435,242.486,397.71
9679,Spurs,1,0,Southampton,46.2,53.8,4,3,9,7,599,665,360,438,20,33,33,33,10,5,6,2,14,857.235,153.56,313.031,390.644,12,846.0,88.856,375.144,382.0
9678,Man Utd,2,1,Everton,48.7,51.3,4,6,15,10,646,664,442,475,15,13,31,32,11,6,1,3,14,870.744,337.22,158.634,374.89,14,846.914,156.0,285.17,405.744
9671,Aston Villa,0,2,Man City,32.2,67.8,1,7,6,27,574,965,363,777,24,16,37,6,0,7,1,3,14,810.521,75.576,353.964,380.981,14,900.837,227.184,264.653,409.0
9672,Hull,2,0,Crystal Palace,59.1,40.9,2,2,15,11,743,549,519,351,21,20,51,26,6,7,0,0,14,800.061,146.624,293.0,360.437,14,805.799,87.207,352.794,365.798
9673,Leicester,2,2,Burnley,53.5,46.5,6,4,15,10,674,587,426,367,14,22,41,39,9,3,1,1,14,768.533,142.4,274.133,352.0,14,776.134,155.896,193.458,426.78
9674,Liverpool,2,1,West Brom,54.3,45.7,7,4,19,8,690,574,452,371,16,28,33,26,5,5,3,2,14,849.389,368.462,171.193,309.734,14,806.422,150.0,228.67,427.752
9675,Sunderland,3,1,Stoke,39.5,60.5,3,5,8,11,482,652,285,458,28,20,18,25,7,4,3,2,14,798.141,148.0,289.141,361.0,14,820.312,211.652,232.66,376.0
9676,Swansea,2,2,Newcastle,62.9,37.1,5,4,11,9,823,529,627,347,14,25,26,12,3,1,3,3,13,821.692,158.604,297.088,366.0,14,817.407,170.552,273.855,373.0
9670,Stoke,1,0,Newcastle,44.1,55.9,3,1,12,16,567,641,344,422,22,21,39,22,2,10,4,0,14,831.309,205.202,250.107,376.0,14,825.078,151.5,300.578,373.0
9669,West Brom,4,0,Burnley,62.7,37.3,6,2,20,10,817,538,619,359,10,8,25,49,10,2,2,2,14,802.953,136.294,232.737,433.922,14,767.268,103.268,272.0,392.0
9661,Arsenal,1,1,Spurs,68.6,31.4,6,4,16,6,849,490,618,279,17,23,11,44,15,5,3,2,14,874.944,206.5,277.444,391.0,14,854.345,134.498,329.925,389.922
9662,Chelsea,3,0,Aston Villa,62.5,37.5,8,1,17,7,857,559,701,416,5,10,23,27,9,2,5,0,14,915.928,156.404,327.76,431.764,13,808.466,128.991,313.475,366.0
9663,Crystal Palace,2,0,Leicester,39.6,60.4,6,1,16,7,492,651,290,457,16,20,28,33,6,6,1,0,13,811.682,70.945,369.737,371.0,14,780.477,214.0,213.899,352.578
9664,Hull,2,4,Man City,40.3,59.7,5,6,10,20,618,870,434,664,20,11,29,22,3,8,0,0,14,800.956,146.712,297.782,356.462,14,899.336,228.029,256.8,414.507
9666,Man Utd,2,1,West Ham,57.4,42.6,3,4,8,13,709,546,504,351,20,10,51,24,7,10,2,4,14,874.513,318.092,178.75,377.671,14,807.161,258.387,182.496,366.278
9667,Southampton,2,1,QPR,55.4,44.6,9,2,19,10,675,590,483,401,20,13,16,35,6,3,4,1,14,847.159,95.544,368.944,382.671,14,814.112,87.08,357.032,370.0
9668,Sunderland,0,0,Swansea,49.5,50.5,3,1,15,7,552,585,377,394,16,18,13,33,10,1,2,2,14,800.04,72.532,366.508,361.0,14,827.222,148.814,297.534,380.874
9665,Liverpool,1,1,Everton,46.4,53.6,8,5,24,11,627,703,418,499,27,20,24,22,8,2,2,2,13,848.244,330.218,210.026,308.0,14,850.322,156.0,309.023,385.299
9657,Everton,2,3,Crystal Palace,75.4,24.6,6,3,17,10,959,435,760,234,18,19,35,37,7,1,2,1,14,841.445,101.964,375.248,364.233,14,809.334,66.92,366.123,376.291
9659,Man City,1,1,Chelsea,58.5,41.5,4,2,16,6,761,611,562,409,32,21,15,38,14,2,1,1,14,907.585,238.574,252.847,416.164,14,914.8,85.0,393.5,436.3
9658,Leicester,5,3,Man Utd,42.6,57.4,5,5,15,16,600,762,389,528,16,18,33,44,2,4,4,4,14,779.376,198.223,229.153,352.0,14,881.8,324.8,173.0,384.0
9660,Spurs,0,1,West Brom,61.8,38.2,1,4,7,10,722,512,512,320,13,17,26,35,9,7,0,2,14,857.644,210.876,261.768,385.0,12,804.792,150.792,220.0,434.0
9656,West Ham,3,1,Liverpool,37.6,62.4,7,5,13,11,480,669,276,469,15,18,34,37,7,5,1,0,14,815.001,211.3,225.835,377.866,14,851.983,338.167,197.5,316.316
9651,Aston Villa,0,3,Arsenal,29.1,70.9,2,3,6,9,476,995,314,815,13,14,16,17,5,5,1,2,14,813.924,109.5,332.3,372.124,14,876.074,249.266,228.493,398.315
9652,Burnley,0,0,Sunderland,44.3,55.7,6,6,16,14,557,680,370,482,19,11,20,37,5,1,2,1,14,773.882,136.2,279.912,357.77,14,810.696,72.0,355.008,383.688
9653,Newcastle,2,2,Hull,63,37,7,3,25,10,779,550,577,342,14,16,19,52,4,2,1,5,14,827.408,150.968,303.44,373.0,14,800.878,137.944,369.0,293.934
9655,Swansea,0,1,Southampton,44,56,2,4,5,11,604,698,418,529,6,16,42,13,2,4,0,2,13,831.408,162.864,293.544,375.0,14,841.466,209.758,254.708,377.0
9654,QPR,2,2,Stoke,52.5,47.5,5,4,21,8,628,572,404,375,19,29,33,38,10,1,0,1,14,814.536,92.54,351.996,370.0,13,833.688,233.0,223.688,377.0
9650,Hull,2,2,West Ham,40.9,59.1,6,5,11,17,579,703,332,478,34,16,50,25,3,10,1,1,14,802.712,146.488,362.224,294.0,14,813.499,272.988,174.355,366.156
9649,Man Utd,4,0,QPR,68.5,31.5,9,2,18,9,976,515,825,364,18,11,12,21,3,1,0,2,14,883.39,333.691,185.155,364.544,14,813.732,50.512,395.72,367.5
9644,Liverpool,0,1,Aston Villa,74.7,25.3,1,1,18,5,923,424,741,243,12,13,25,45,7,6,3,1,14,847.523,319.981,219.542,308.0,14,809.058,131.4,311.658,366.0
9642,Chelsea,4,2,Swansea,55.2,44.8,9,2,30,12,768,668,573,455,17,18,11,40,7,4,0,0,14,915.843,168.0,288.935,458.908,14,827.891,155.624,297.267,375.0
9643,Crystal Palace,0,0,Burnley,44.8,55.2,3,3,16,11,558,608,327,407,21,12,41,32,5,6,0,1,14,806.032,118.293,296.233,391.506,12,775.736,138.736,280.0,357.0
9645,Southampton,4,0,Newcastle,50.3,49.7,7,4,10,9,731,756,552,544,29,14,19,16,5,5,3,0,14,846.442,133.944,329.684,382.814,14,824.503,165.162,284.341,375.0
9646,Stoke,0,1,Leicester,59,41,6,1,27,8,684,551,440,327,14,22,21,47,16,3,0,0,14,831.509,240.806,213.77,376.933,14,764.624,154.92,266.704,343.0
9647,Sunderland,2,2,Spurs,38,62,1,6,7,16,562,807,350,593,29,30,22,18,6,5,1,1,14,812.389,72.0,375.389,365.0,14,856.602,156.392,315.21,385.0
9648,West Brom,0,2,Everton,45.5,54.5,3,5,13,12,623,757,431,550,20,14,10,43,9,1,1,3,14,798.524,131.35,219.556,447.618,13,866.914,136.48,335.434,395.0
9641,Arsenal,2,2,Man City,45.4,54.6,6,8,15,15,727,801,462,560,31,37,26,29,0,3,2,2,14,886.069,162.284,325.585,398.2,14,894.044,172.976,300.836,420.232
9639,Leicester,1,1,Arsenal,31.7,68.3,3,6,9,24,518,911,307,690,27,18,32,31,5,10,3,3,14,768.889,149.028,267.861,352.0,14,870.866,217.824,253.232,399.81
9638,Aston Villa,2,1,Hull,44.8,55.2,4,3,11,9,604,737,449,543,12,13,25,37,3,7,1,2,14,815.3,141.912,299.388,374.0,14,786.124,87.981,299.232,398.911
9640,Spurs,0,3,Liverpool,60.4,39.6,1,8,7,17,773,581,559,370,17,28,16,45,7,3,3,1,14,856.768,131.792,334.176,390.8,14,846.17,276.72,234.644,334.806
9632,Everton,3,6,Chelsea,61.5,38.5,6,8,16,12,793,542,551,355,16,30,22,31,8,2,8,1,13,864.483,155.12,313.363,396.0,14,914.786,85.935,410.533,418.318
9633,Man City,0,1,Stoke,72.2,27.8,2,2,16,7,850,458,668,240,14,24,14,36,11,4,1,2,14,908.434,255.6,247.834,405.0,14,831.167,233.0,213.175,384.992
9634,Newcastle,3,3,Crystal Palace,64.3,35.7,4,7,18,12,693,477,477,268,18,20,15,48,11,4,0,2,14,824.988,225.512,233.748,365.728,14,809.244,133.666,234.578,441.0
9635,QPR,1,0,Sunderland,39.7,60.3,5,6,18,16,530,720,328,510,23,21,32,25,4,6,0,0,14,804.993,76.227,358.384,370.382,14,811.602,130.292,316.31,365.0
9636,Swansea,3,0,West Brom,55.9,44.1,8,2,15,16,770,610,573,441,16,21,29,8,0,7,2,1,14,830.308,158.376,296.932,375.0,14,803.3,186.5,223.0,393.8
9637,West Ham,1,3,Southampton,36.4,63.6,2,8,4,18,533,776,337,576,24,24,37,25,2,9,2,2,14,813.009,241.964,248.988,322.057,13,836.417,191.094,253.036,392.287
9631,Burnley,0,0,Man Utd,36,64,3,2,9,7,519,761,313,553,19,21,35,30,3,6,2,1,13,778.468,142.468,277.46,358.54,14,873.907,318.002,234.475,321.43
9630,Man City,3,1,Liverpool,52.9,47.1,4,3,9,11,746,686,586,508,16,17,25,20,6,7,1,1,14,906.308,218.799,278.509,409.0,14,853.679,280.206,247.282,326.191
9628,Sunderland,1,1,Man Utd,44.7,55.3,3,3,11,10,618,719,431,544,17,23,22,24,4,4,1,1,14,802.834,137.056,290.266,375.512,14,863.09,253.9,307.3,301.89
9627,Hull,1,1,Stoke,42.7,57.3,2,3,9,19,576,722,378,501,19,16,39,47,4,5,0,2,14,785.334,65.7,296.256,423.378,14,835.775,230.084,228.691,377.0
9629,Spurs,4,0,QPR,65.5,34.5,5,1,18,9,879,549,686,347,24,24,15,22,7,6,1,4,14,860.064,178.285,290.779,391.0,14,811.656,12.46,354.696,444.5
9624,Everton,2,2,Arsenal,45.8,54.2,2,3,8,13,627,725,445,527,19,15,33,28,3,3,2,0,14,866.686,143.52,327.166,396.0,14,873.144,141.13,330.198,401.816
9622,Chelsea,2,0,Leicester,63.3,36.7,10,4,27,6,777,498,530,295,23,28,42,26,8,7,2,2,14,917.556,150.352,297.613,469.591,14,769.11,143.732,259.581,365.797
9623,Crystal Palace,1,3,West Ham,45.9,54.1,4,8,9,17,596,676,378,454,29,23,23,36,6,9,1,3,14,806.199,219.971,150.0,436.228,14,813.955,289.316,228.639,296.0
9625,Southampton,0,0,West Brom,57.6,42.4,2,2,9,8,694,557,507,368,22,19,13,17,1,5,1,1,13,840.266,179.158,285.108,376.0,14,799.645,146.31,223.0,430.335
9626,Swansea,1,0,Burnley,55.4,44.6,5,1,10,12,757,637,558,445,16,19,39,23,2,3,3,1,14,831.148,157.844,297.534,375.77,14,779.415,143.815,278.6,357.0
9621,Aston Villa,0,0,Newcastle,40.4,59.6,0,4,10,11,524,708,348,535,17,12,29,23,7,7,4,0,14,815.6,146.0,295.778,373.822,14,823.635,166.238,283.572,373.825
9620,Burnley,1,3,Chelsea,38.6,61.4,2,3,9,11,589,862,413,668,12,19,21,29,4,3,3,1,14,778.732,142.51,279.222,357.0,14,917.398,167.219,267.952,482.227
9619,Newcastle,0,2,Man City,44.2,55.8,0,5,12,13,669,772,460,593,23,29,21,32,3,3,0,0,14,819.388,149.078,297.31,373.0,14,901.647,236.003,261.644,404.0
9618,Liverpool,2,1,Southampton,56.1,43.9,5,6,12,12,849,662,601,450,16,35,50,14,2,6,2,2,13,847.164,307.064,157.1,383.0,13,837.953,164.528,291.996,381.429
9611,Arsenal,2,1,Crystal Palace,76.9,23.1,6,2,14,4,975,444,730,222,26,33,30,40,9,3,0,1,14,872.722,157.421,326.301,389.0,14,812.369,145.056,296.0,371.313
9612,Leicester,2,2,Everton,36.5,63.5,3,3,11,13,531,784,344,605,13,19,37,28,3,6,0,0,14,772.044,143.468,276.576,352.0,13,862.312,156.0,310.832,395.48
9614,QPR,0,1,Hull,51,49,6,4,19,11,598,600,383,382,14,17,40,56,8,9,0,2,14,811.869,86.31,311.102,414.457,14,787.987,73.0,297.45,417.537
9615,Stoke,0,1,Aston Villa,63.1,36.9,2,1,12,7,749,503,517,289,27,19,43,26,2,8,1,1,13,840.611,311.789,151.822,377.0,13,814.189,139.503,294.367,380.319
9616,West Brom,2,2,Sunderland,57.8,42.2,5,2,10,7,628,543,439,323,18,29,15,42,6,3,0,3,14,800.516,150.159,222.913,427.444,14,793.68,148.0,353.78,291.9
9617,West Ham,0,1,Spurs,46.6,53.4,4,4,18,10,628,650,414,482,17,19,35,27,8,5,1,0,14,812.778,276.832,217.176,318.77,14,842.882,160.0,281.596,401.286
9613,Man Utd,1,2,Swansea,59.6,40.4,5,4,14,5,752,569,558,383,13,19,12,35,4,0,1,1,14,867.255,214.0,325.963,327.292,14,830.525,158.424,297.512,374.589
