MId,Home_Team,Home_Team_Goals,Away_Team_Goals,Away_Team,Home_Poss,Away_Poss,Home_ShotsT,Away_ShotsT,Home_Shots,Away_Shots,Home_Touches,Away_Touches,Home_Passes,Away_Passes,Home_Tackles,Away_Tackles,Home_Clearances,Away_Clearances,Home_Corners,Away_Corners,Home_Offsides,Away_Offsides,HTP,HTR,HTAR,HTMR,HTDR,ATP,ATR,ATAR,ATMR,ATDR
9300,WBA,1,1,ARS,44.1,55.9,4,5,12,14,622,728,410,539,15,22,23,29,6,2,4,2,14,785.418,151.234,239.698,394.486,13,881.432,193.64,294.792,393
9297,NOR,1,3,CHE,44.8,55.2,3,8,14,22,581,691,405,506,14,16,23,22,4,6,1,2,13,819.367,72.567,371.8,375,14,906.813,242.678,263.996,400.139
9298,SOT,2,0,SWAN,42.6,57.4,4,7,12,17,572,713,367,497,23,14,23,18,7,4,5,1,14,836.068,136.456,347.956,351.656,12,838.976,253.176,206.8,379
9296,SUN,1,2,MUFC,37.5,62.5,2,6,6,13,545,831,338,571,22,20,27,52,4,4,1,3,14,808.021,86.816,432.205,289,14,889.532,187.232,298.344,403.956
9291,CAR,1,2,NUFC,57.3,42.7,2,10,8,20,707,589,477,360,20,19,22,39,3,3,1,1,14,787.5,130.376,300.124,357,13,844.787,139.12,245.879,459.788
9292,FUL,1,0,STK,44.2,55.8,2,3,9,16,624,707,394,500,18,16,35,14,7,5,6,5,14,785.236,154.758,219.333,411.145,14,815.79,80.092,310.122,425.576
9293,HUL,0,0,AVL,45.7,54.3,1,4,6,18,559,677,367,461,14,20,28,48,7,7,1,2,14,790.953,211.201,222.752,357,13,802.928,217.996,218.932,366
9294,LIV,3,1,CRY,61,39,7,2,13,11,847,612,614,394,20,29,33,32,11,3,5,1,14,888.045,270.07,215.975,402,14,779.268,154.7,230.568,394
9295,MCFC,3,1,EVE,53.9,46.1,6,4,12,6,671,630,491,417,20,22,14,31,8,1,3,4,14,907.626,160.264,345.248,402.114,14,860.533,254.533,210,396
9290,EVE,3,2,NUFC,49.9,50.1,8,6,19,15,718,706,512,508,20,21,25,18,1,1,3,4,14,866.77,171.32,298.691,396.759,14,848.733,97.708,324.025,427
9289,SUN,1,3,LIV,46.3,53.7,5,6,23,15,571,664,348,419,23,19,26,54,10,8,4,1,13,812.586,74,505.66,232.926,12,890.668,185.193,303.475,402
9288,STK,0,1,NOR,55.8,44.2,1,3,8,8,687,604,463,366,22,35,29,31,7,3,4,2,14,814.801,111.301,253.5,450,13,814,72.156,366.306,375.538
9286,SWAN,1,2,ARS,58.5,41.5,3,4,10,10,812,622,624,437,16,18,7,16,4,3,3,4,13,830.098,252.773,204.325,373,14,882.869,164.086,314.33,404.453
9281,AVL,3,2,MCFC,33.3,66.7,4,7,8,21,451,757,273,554,18,14,29,19,2,13,0,5,12,798.668,145.668,216,437,13,902.733,166,331.733,405
9282,FUL,1,2,CAR,48.6,51.4,5,5,9,22,603,645,388,430,10,16,32,35,11,10,1,0,14,799.748,143.744,181.644,474.36,14,786.9,141.8,288.1,357
9283,HUL,1,0,WHU,41.1,58.9,4,6,11,18,520,668,312,450,18,16,44,29,6,6,2,0,14,794.412,214.219,223.193,357,14,797.335,191.328,223.367,382.64
9284,MUFC,1,2,WBA,59.1,40.9,6,4,14,12,756,568,527,368,21,13,32,35,5,8,4,1,14,872.152,171.492,258.52,442.14,14,797.38,204.768,240.368,352.244
9285,SOT,2,0,CRY,60.8,39.2,4,0,12,8,765,550,537,338,15,22,35,27,8,2,1,2,14,835.156,144.012,239.144,452,14,767.846,190.298,211.586,365.962
9287,TOT,1,1,CHE,53.5,46.5,3,5,12,11,616,548,409,343,14,21,28,24,4,5,2,10,14,852.968,87.508,363.252,402.208,14,909.746,202.948,286.636,420.162
9278,CAR,0,1,TOT,36.3,63.7,0,12,6,29,510,720,288,513,23,15,51,16,2,12,6,1,13,788.057,122.984,308.073,357,14,857.6,106.538,357.062,394
9280,MCFC,4,1,MUFC,41.6,58.4,5,3,18,14,524,697,334,478,22,14,28,38,8,4,1,4,14,909.971,167.128,337.843,405,12,885.835,165,317.835,403
9277,ARS,3,1,STK,50.4,49.6,9,3,17,10,706,663,526,507,23,20,14,9,6,7,1,1,14,878.522,156.343,305.815,416.364,14,811.343,86.609,293.166,431.568
9279,CRY,0,2,SWAN,43.4,56.6,1,7,9,15,617,787,413,550,20,16,20,49,6,8,1,4,14,785.244,146.488,285.256,353.5,14,835.711,241.591,210.12,384
9271,CHE,2,0,FUL,64.4,35.6,9,1,24,4,793,552,604,332,27,16,15,35,13,3,1,1,14,905.72,166,323.072,416.648,14,817.178,147,283.178,387
9272,LIV,0,1,SOT,55.2,44.8,5,7,10,12,707,598,465,373,20,38,27,29,6,6,3,5,14,877.966,174.9,316,387.066,14,833.808,122.384,259.424,452
9273,NUFC,2,3,HUL,61.3,38.7,2,5,15,12,755,569,552,340,17,28,23,37,3,3,0,5,14,848.656,155.433,255.446,437.777,14,790.11,215,290.11,285
9275,WBA,3,0,SUN,54.1,45.9,4,0,13,7,702,572,479,400,14,23,41,23,5,6,4,0,14,786.55,93.666,298.398,394.486,14,805.188,101.456,415.732,288
9276,WHU,2,3,EVE,37.7,62.3,2,4,10,10,510,748,319,526,26,17,29,41,5,5,0,2,14,796.923,185.775,230.148,381,14,863.124,154.5,243.428,465.196
9274,NOR,0,1,AVL,64.2,35.8,2,4,13,16,683,493,464,264,14,25,10,45,7,4,2,2,14,813.71,145.6,297,371.11,14,800.533,220.245,214.288,366
9270,SWAN,2,2,LIV,58.9,41.1,9,5,18,12,836,637,628,432,18,16,35,43,3,7,1,2,13,841.33,270.33,187,384,14,862.814,169.955,351.452,341.407
9269,SOT,0,0,WHU,58.7,41.3,5,1,15,6,666,517,413,282,26,19,44,31,10,5,0,2,13,833.08,139.2,242.6,451.28,14,797.642,146.778,250.628,400.236
9262,EVE,1,0,CHE,43.5,56.5,5,6,11,22,603,699,373,491,23,19,35,11,5,7,2,0,14,865.702,152.011,257.559,456.132,14,909.666,187.005,328,394.661
9261,AVL,1,2,NUFC,54.7,45.3,1,8,10,17,665,613,469,392,24,14,20,32,4,2,1,3,14,820.846,244.338,202.508,374,14,847.624,132,253.23,462.394
9263,FUL,1,1,WBA,56.6,43.4,2,4,12,12,715,584,522,387,14,15,29,38,4,5,3,4,14,789.222,145.512,223.814,419.896,14,780.935,71.335,301.6,408
9264,HUL,1,1,CAR,46,54,5,2,18,10,627,705,428,505,13,10,34,39,6,2,2,1,12,801.976,287,221.976,293,14,769.389,137.389,284,348
9266,STK,0,0,MCFC,42.1,57.9,3,3,11,10,567,722,356,509,23,21,15,35,2,4,1,0,14,811.098,90.082,271.016,450,13,891.311,167.5,404.811,319
9267,SUN,1,3,ARS,30.6,69.4,3,6,18,14,474,855,273,656,25,16,22,18,6,6,4,0,14,790.057,149.424,327.633,313,14,880.695,156.981,323.109,400.605
9268,TOT,2,0,NOR,69,31,7,1,23,5,894,472,653,289,15,29,23,26,8,1,1,4,14,858.524,104.698,358.826,395,14,814.356,132.006,310.35,372
9265,MUFC,2,0,CRY,60.4,39.6,8,0,20,4,783,570,556,377,13,24,22,33,10,1,5,0,14,892.275,175.146,345.344,371.785,14,780.351,142.071,237.736,400.544
9258,ARS,1,0,TOT,43.4,56.6,5,5,12,14,606,725,394,509,29,14,34,19,3,6,1,0,14,880.704,150.118,327.434,403.152,14,853.94,95.36,350.299,408.281
9259,LIV,1,0,MUFC,43,57,5,4,11,10,589,715,379,478,31,17,33,32,2,7,1,0,14,879.47,240.396,248.448,390.626,14,876.291,182.498,281.609,412.184
9260,WBA,0,2,SWAN,42,58,1,4,10,12,641,837,457,637,14,18,29,29,2,5,3,3,14,778.491,86.189,274.95,417.352,13,845.876,325.701,136.175,384
9253,CRY,3,1,SUN,50,50,7,2,18,10,658,628,419,407,28,24,51,33,6,6,2,1,14,785.83,138.604,219.226,428,13,783.102,110,331.102,342
9252,CAR,0,0,EVE,37,63,1,3,4,13,501,724,302,514,23,15,38,26,4,5,4,4,14,781.89,143.336,287.554,351,13,869.804,99.132,313.436,457.236
9255,NUFC,1,0,FUL,53.8,46.2,9,2,24,3,681,615,466,417,20,13,22,38,13,2,0,3,14,840.802,200.786,228.722,411.294,14,789.455,68.217,228.939,492.299
9256,NOR,1,0,SOT,42.2,57.8,4,2,14,11,568,687,341,480,30,19,29,16,5,4,1,6,12,814,133.612,308.388,372,14,829.089,154.689,311.242,363.158
9257,WHU,0,1,STK,44.9,55.1,0,5,9,15,517,581,321,405,12,17,29,27,3,4,1,1,14,798.847,139.254,272.116,387.477,13,809.844,73,286.844,450
9254,MCFC,2,0,HUL,58.2,41.8,6,2,12,7,725,568,529,376,18,19,27,23,7,4,1,1,14,904.951,157.272,349.679,398,13,801.666,259.214,249.452,293
9251,MUFC,0,0,CHE,55.2,44.8,3,4,12,8,756,635,550,448,22,15,35,26,4,1,3,1,13,892.737,243.626,234.466,414.645,14,908.503,111.306,328.967,468.23
9249,CAR,3,2,MCFC,30,70,6,5,9,16,450,804,264,637,16,12,36,17,3,8,4,2,14,784.117,143.781,288.61,351.726,14,911.101,171,417.101,323
9250,TOT,1,0,SWAN,47.6,52.4,7,5,21,7,672,719,454,511,22,14,30,43,8,3,0,3,14,854.388,73.8,379.888,400.7,13,843.255,333.055,126.2,384
9242,AVL,0,1,LIV,47.4,52.6,3,1,17,5,704,756,481,546,31,23,18,35,8,2,2,2,14,811.287,218.429,173.43,419.428,13,879.222,215.974,247.006,416.242
9243,EVE,0,0,WBA,62.3,37.7,8,2,22,7,720,500,478,298,20,23,36,45,11,1,5,1,13,869.066,106.575,301.691,460.8,14,789.858,86.188,308.4,395.27
9245,HUL,1,0,NOR,38.7,61.3,2,4,7,13,567,765,360,582,19,13,28,14,1,5,1,0,14,802.421,282.376,222.556,297.489,14,812.822,106.469,336.353,370
9246,NUFC,0,0,WHU,55.2,44.8,0,1,16,6,637,522,417,323,17,24,25,33,5,4,1,3,13,837.265,184.309,261.956,391,13,800.088,138,288.231,373.857
9247,SOT,1,1,SUN,66.6,33.4,6,3,17,8,760,454,540,260,12,21,38,34,5,2,1,1,14,826.767,154.767,262,410,14,799.066,80.408,409.058,309.6
9248,STK,2,1,CRY,49.6,50.4,4,5,14,14,640,669,409,437,20,31,23,37,7,0,1,0,14,812.602,75.824,286.778,450,14,784.116,143.8,202.768,437.548
9244,FUL,1,3,ARS,46.2,53.8,7,9,16,19,664,737,479,556,18,10,25,19,1,8,3,0,14,800.921,98.456,273.465,429,14,873.722,133.018,334.504,406.2
9241,CHE,2,1,AVL,69.2,30.8,3,3,15,7,856,459,677,286,16,13,29,26,1,2,5,5,14,909.518,221.186,276.332,412,13,820.288,227,219.288,374
9240,MCFC,4,0,NUFC,63.5,36.5,11,1,20,6,855,572,665,377,29,14,17,21,8,1,3,2,14,914.835,152.845,371.136,390.854,14,837.964,76,339.964,422
9238,CHE,2,0,HUL,51.4,48.6,6,2,23,7,738,710,551,502,14,16,27,18,5,1,1,2,14,908.45,160.962,273.736,473.752,14,794.762,325.57,176.192,293
9239,CRY,0,1,TOT,41.8,58.2,3,3,5,18,551,744,362,510,21,24,27,37,3,7,4,0,14,772.199,188.247,142,441.952,14,857.984,75.604,382.67,399.71
9235,SWAN,1,4,MUFC,53.7,46.3,6,8,17,14,738,662,534,471,14,9,27,42,7,4,2,5,14,842.568,233,225.568,384,13,878.786,190.141,235,453.645
9231,ARS,1,3,AVL,63.8,36.2,4,5,15,10,729,481,522,297,10,21,16,31,4,3,3,1,14,884.101,160,326.847,397.254,13,820.468,225.394,220,375.074
9233,NOR,2,2,EVE,33,67,2,7,8,20,459,786,258,564,22,20,27,27,6,8,1,3,13,807.044,132.825,300.963,373.256,14,870.06,102.142,299.018,468.9
9234,SUN,0,1,FUL,57.8,42.2,3,1,21,5,644,533,460,326,24,13,13,31,6,1,3,0,13,807.62,77.168,369.4,361.052,14,794.874,73,295.722,426.152
9236,WBA,0,1,SOT,46.7,53.3,1,3,11,8,568,620,363,400,16,11,38,39,4,8,1,2,13,789.688,74.844,301,413.844,14,829.736,154.778,301.958,373
9237,WHU,2,0,CAR,43.6,56.4,4,1,18,12,488,561,294,385,11,11,40,29,4,3,5,0,14,799.881,138,299.881,362,14,777.608,152.632,276.976,348
9232,LIV,1,0,STK,55.3,44.7,11,6,25,12,765,669,520,416,34,34,18,31,12,6,2,1,12,880.6,240.6,241,399,14,812.4,75.7,286.7,450
9981,Arsenal,4,1,West Brom,63.7,36.3,13,5,24,14,808,526,637,359,15,20,13,14,7,3,1,3,14,874.199,189.64,303.559,381,14,806.07,104.176,367.802,334.092
9982,Aston Villa,0,1,Burnley,63.3,36.7,5,3,17,6,745,486,530,319,9,16,32,32,7,2,1,1,13,804.511,154,367.4,283.111,14,779.702,141.558,278.834,359.31
9983,Chelsea,3,1,Sunderland,64.6,35.4,8,9,24,17,803,508,617,342,9,16,9,23,11,3,1,1,14,905.318,125.88,360.724,418.714,12,812,228,225,359
9984,Crystal Palace,1,0,Swansea,47.4,52.6,7,2,13,5,566,616,342,389,20,23,23,33,7,3,2,0,14,812.02,103.805,339.215,369,14,794.753,146,292.753,356
9985,Everton,0,1,Spurs,40.4,59.6,1,3,9,16,588,826,409,624,15,15,20,21,3,5,2,4,14,844.816,133.364,336.38,375.072,14,858.412,156.501,383.911,318
9986,Hull,0,0,Man Utd,40.9,59.1,6,1,16,7,518,699,336,525,17,17,9,39,8,1,6,0,14,787.8,166.518,353.92,267.362,14,878.625,189.169,371.456,318
9987,Leicester,5,1,QPR,45.7,54.3,7,2,22,18,565,628,350,422,16,18,25,25,5,6,3,1,14,786.742,143.834,352.908,290,13,781.55,136,288.446,357.104
9988,Man City,2,0,Southampton,54.5,45.5,6,4,15,13,670,602,475,393,16,21,29,16,8,4,0,7,14,882.954,195.627,274.835,412.492,13,829.844,227,225.844,377
9989,Newcastle,2,0,West Ham,40.8,59.2,4,1,17,4,538,687,323,486,25,17,15,31,2,3,1,3,12,819,226,220,373,14,799.267,282.708,164.132,352.427
9990,Stoke,6,1,Liverpool,45.5,54.5,9,4,15,13,637,689,431,514,18,20,23,17,3,9,1,1,14,831.668,164.6,288.068,379,14,848.5,242.708,290.792,315
9980,Arsenal,0,0,Sunderland,75.1,24.9,8,3,28,7,1008,466,798,273,12,20,8,41,5,2,0,1,13,884.144,250.4,247.744,386,14,810.664,189,260.664,361
9979,West Brom,3,0,Chelsea,40.5,59.5,5,3,9,12,580,779,422,623,19,16,23,13,3,4,1,1,14,810.022,73.244,369.778,367,14,889.516,138.117,326.736,424.663
9977,Man Utd,1,1,Arsenal,57.4,42.6,4,3,12,5,772,639,560,414,37,17,26,22,5,5,8,2,14,881.498,170.678,393,317.82,14,881.469,234.935,274.134,372.4
9978,Swansea,2,4,Man City,47.1,52.9,9,11,13,22,683,732,463,530,20,23,18,14,11,7,0,2,14,818.163,154.298,297.865,366,14,887.899,178.536,297.817,411.546
9971,Liverpool,1,3,Crystal Palace,66.3,33.7,3,6,18,15,793,510,586,291,20,20,29,26,4,5,1,3,14,845.598,305.703,227.895,312,14,809.596,68.838,371.758,369
9970,Burnley,0,0,Stoke,45.7,54.3,4,3,11,11,591,683,368,445,11,24,28,44,7,6,1,3,14,782.212,144,281.212,357,14,821.955,174.708,278.247,369
9972,QPR,2,1,Newcastle,47.5,52.5,4,8,8,22,560,622,315,338,34,30,39,40,3,12,1,1,14,793.378,106.5,326,360.878,14,818.265,223.5,242.862,351.903
9974,Sunderland,0,0,Leicester,50.6,49.4,3,0,13,11,542,524,304,290,23,21,37,33,8,9,2,0,14,804.507,222.666,220.665,361.176,13,787.256,143,354.256,290
9975,Spurs,2,0,Hull,55.7,44.3,3,2,10,14,706,586,524,401,18,19,34,18,6,8,0,5,14,854.167,131.677,330.49,392,13,788.156,152,341.175,294.981
9976,West Ham,1,2,Everton,45.3,54.7,3,5,13,21,575,660,364,446,15,23,28,39,7,8,2,2,13,801.23,206.238,243.872,351.12,13,845.444,140.684,330.76,374
9973,Southampton,6,1,Aston Villa,35.6,64.4,11,4,18,9,460,719,295,547,10,7,29,25,6,3,3,1,14,823.088,222.688,215,385.4,14,820.234,107.791,340.931,371.512
9969,Arsenal,0,1,Swansea,67.9,32.1,9,3,23,8,962,555,762,359,16,24,9,18,6,1,1,1,13,880.536,232.36,262.176,386,14,823.073,91.706,359.364,372.003
9967,Chelsea,1,1,Liverpool,47.8,52.2,3,4,8,15,606,668,433,468,24,18,13,24,6,4,1,3,14,889.125,74.64,404.819,409.666,14,841.718,351.31,103.408,387
9968,Man City,6,0,QPR,59.5,40.5,11,3,23,9,687,519,492,333,15,17,31,17,7,4,1,5,14,880.446,198.3,280.146,402,14,797.777,118.23,322.627,356.92
9961,Crystal Palace,1,2,Man Utd,37.5,62.5,4,4,13,13,462,682,267,477,9,26,18,48,7,6,4,1,14,812.855,75.2,365.655,372,14,881.529,171,393,317.529
9960,Aston Villa,1,0,West Ham,58.2,41.8,5,1,14,6,674,518,475,336,10,19,32,43,2,6,1,3,14,821.769,96.403,426.222,299.144,14,797.468,197.943,252.525,347
9963,Hull,0,1,Burnley,54.5,45.5,3,2,21,8,631,589,440,379,16,13,24,52,9,3,0,0,14,792.002,177.325,358.899,255.778,13,781.868,142.372,270.08,369.416
9964,Leicester,2,0,Southampton,30.8,69.2,3,3,10,10,487,789,255,585,21,18,36,15,4,8,0,1,14,787.992,133.513,364.479,290,13,812.733,117.05,324.683,371
9965,Newcastle,1,1,West Brom,60.7,39.3,5,3,15,8,672,523,440,292,24,28,15,42,7,2,0,2,14,819.622,219.077,303.545,297,14,811.6,79.433,365.167,367
9966,Stoke,3,0,Spurs,45,55,8,3,16,9,546,646,337,431,15,11,41,36,6,8,5,1,14,821.579,171.175,281.404,369,13,856.8,185.438,277.362,394
9962,Everton,0,2,Sunderland,73,27,4,3,22,10,801,428,595,230,15,25,18,41,15,1,2,1,14,863.641,158,313.311,392.33,14,800.514,209.808,229.706,361
9959,Hull,1,3,Arsenal,32.3,67.7,1,9,8,22,476,863,315,685,13,17,21,27,0,5,4,1,14,788.9,137.562,351.6,299.738,13,878.756,247.48,245.276,386
9958,Spurs,0,1,Man City,55,45,5,4,21,15,728,622,488,399,20,16,33,26,8,7,2,1,14,854.367,181.732,280.635,392,14,877.817,185.679,301.725,390.413
9957,Chelsea,1,0,Crystal Palace,61.7,38.3,7,1,17,8,767,546,556,322,24,26,38,27,3,6,1,2,14,915.499,85,413.408,417.091,14,806.266,37.421,399.846,368.999
9953,Man Utd,0,1,West Brom,79.7,20.3,9,3,26,6,928,360,720,185,15,13,12,39,9,3,3,0,13,877.475,287.262,369.3,220.913,14,813.398,73.222,372.406,367.77
9950,Aston Villa,3,2,Everton,50.4,49.6,4,5,11,9,624,607,441,429,18,14,22,24,5,3,0,3,14,822.571,81,442.471,299.1,13,867.666,156.334,316.332,395
9952,Liverpool,2,1,QPR,62.1,37.9,8,2,25,10,690,482,475,284,24,21,31,22,9,6,3,3,14,844.937,360.787,102.175,381.975,13,804.922,91.77,351.652,361.5
9954,Sunderland,2,1,Southampton,43.7,56.3,6,2,12,11,578,673,374,481,19,20,26,12,1,1,3,3,14,798.433,214.88,223.209,360.344,14,825.222,226,150.222,449
9955,Swansea,2,0,Stoke,47.4,52.6,4,3,17,9,625,641,413,472,12,22,21,25,6,2,1,0,14,824.506,148.824,300.682,375,14,819.644,172.714,279.93,367
9956,West Ham,1,0,Burnley,60.2,39.8,7,2,29,9,658,524,454,307,5,10,29,43,13,3,2,2,13,794.766,216.494,231.272,347,14,779.812,143.512,245.3,391
9951,Leicester,3,0,Newcastle,47.9,52.1,7,3,19,12,538,571,301,341,29,19,29,36,10,7,3,1,14,784.042,143,351.042,290,14,813.51,226.112,167.386,420.012
9949,Leicester,1,3,Chelsea,37.1,62.9,2,4,8,11,540,836,349,609,23,8,34,35,2,6,4,3,14,785.546,132.92,298.291,354.335,14,915.257,85,414.232,416.025
9948,Hull,1,0,Liverpool,31.2,68.8,4,9,7,12,467,799,260,591,30,28,22,20,7,7,1,0,14,791.108,152.035,355.377,283.696,14,855.512,263.128,217.708,374.676
9946,Arsenal,0,0,Chelsea,57,43,1,3,11,7,772,627,568,447,16,24,20,40,6,2,0,0,13,879.468,257.808,235.66,386,14,917.227,84.5,419.902,412.825
9947,Everton,3,0,Man Utd,34.9,65.1,7,4,9,17,506,795,307,576,23,14,22,22,7,7,1,2,14,866.756,157.824,313.932,395,14,868.478,213.978,354.5,300
9940,Man City,3,2,Aston Villa,44.9,55.1,4,4,11,13,595,690,428,519,9,13,21,12,7,6,1,6,14,883.872,173.532,308.34,402,13,827.554,81,443.488,303.066
9938,Burnley,0,1,Leicester,XX-XX-,XX-XX,XX-XX-,#NAME?,XX-XX-,XX-XX,XX-XX-,XX-XX,XX-XX-,XX-XX,XX-XX-,XX-XX,XX-XX-,XX-XX,XX-XX-,XX-XX,XX-XX-,XX-XX,14,779.778,142.367,280.411,357,14,633.828,143,274.368,216.46
9939,Crystal Palace,0,2,Hull,46.5,53.5,3,7,7,21,565,616,351,401,18,17,32,33,0,9,5,0,14,810.878,83.731,356.147,371,14,790.999,159.73,342.961,288.308
9941,Newcastle,2,3,Swansea,48.2,51.8,4,6,12,11,635,683,410,460,31,20,24,40,9,6,0,3,14,816.432,156.392,306.512,353.528,14,824.106,135.5,310.606,378
9942,QPR,0,0,West Ham,53.8,46.2,7,2,18,8,522,514,305,269,14,20,39,71,6,6,3,4,13,804.27,129.08,309.456,365.734,12,793.444,253.619,192.825,347
9944,Stoke,1,1,Sunderland,60.5,39.5,8,5,23,15,646,504,415,274,19,18,20,35,9,8,2,1,14,834.056,231.789,220.333,381.934,12,802.5,187,254.5,361
9945,West Brom,0,0,Liverpool,26.8,73.2,4,4,10,22,441,877,236,673,33,10,38,21,2,4,1,1,14,807.134,124.526,391.608,291,13,841.835,317.525,137.31,387
9943,Southampton,2,2,Spurs,36.2,63.8,4,2,13,7,532,789,325,603,15,20,24,32,8,3,5,2,14,832.226,151.622,231.604,449,14,853.789,162.607,299.714,391.468
9937,Newcastle,1,3,Spurs,38.9,61.1,5,8,11,14,563,780,327,544,44,21,14,20,4,3,1,5,14,812.995,82.853,352.142,378,14,854.045,237.262,230.872,385.911
9936,Man City,2,0,West Ham,66.8,33.2,3,3,18,9,850,511,675,336,16,15,20,27,6,3,5,4,14,879.896,160.384,317.512,402,13,816.733,223.068,225.665,368
9931,Chelsea,1,0,Man Utd,29.6,70.4,2,2,7,15,456,882,283,664,29,21,31,24,3,7,2,3,14,912.992,147.496,278.496,487,14,869.224,257,313.334,298.89
9932,Crystal Palace,0,2,West Brom,68.1,31.9,4,4,19,8,705,453,460,221,21,24,29,49,7,6,1,2,14,810.556,114.159,361.397,335,14,807.578,143.394,365.162,299.022
9933,Everton,1,0,Burnley,65.6,34.4,8,1,21,10,706,447,506,263,14,8,38,36,5,6,1,0,14,865.846,179.76,291.086,395,14,781.455,213.656,210.799,357
9934,Leicester,2,0,Swansea,41.1,58.9,6,6,18,10,572,752,355,534,32,14,18,45,6,3,0,3,14,788.912,185.194,313.718,290,14,827.822,150.332,299.49,378
9935,Stoke,2,1,Southampton,48.3,51.7,2,6,15,12,614,653,412,447,14,25,20,29,2,5,3,2,14,834.844,194.344,258.5,382,14,835.464,99.288,290.476,445.7
9930,Liverpool,2,0,Newcastle,61.8,38.2,6,3,14,10,759,549,550,329,23,21,23,26,6,6,3,2,13,853.736,188.656,358.08,307,14,810.988,156.641,354.347,300
9928,Man Utd,4,2,Man City,58.6,41.4,7,3,11,10,764,568,546,385,15,22,34,25,1,5,3,3,14,885.869,177.708,465.994,242.167,14,903.084,174,323.584,405.5
9929,QPR,0,1,Chelsea,39.9,60.1,4,1,15,9,527,706,304,470,25,17,45,50,5,6,4,3,14,801.881,141.54,295.516,364.825,14,917.959,116.752,388.382,412.825
9921,Burnley,0,1,Arsenal,31.8,68.2,4,5,8,17,529,917,307,688,15,15,46,36,1,6,3,2,12,782.77,214,211.77,357,13,879.614,250.822,242,386.792
9922,Southampton,2,0,Hull,54,46,4,4,9,15,742,648,550,463,19,20,27,24,2,5,2,0,14,833.754,176.472,284.282,373,14,785.644,162.416,296.747,326.481
9923,Sunderland,1,4,Crystal Palace,53.7,46.3,3,5,12,14,615,569,405,355,28,17,18,22,8,4,0,0,13,812.918,228,221.918,363,14,811.89,85.559,354.942,371.389
9925,Spurs,0,1,Aston Villa,57,43,3,3,14,11,695,553,468,363,19,32,17,20,9,6,5,2,14,838.012,184.569,274.541,378.902,14,825.2,159.694,365.906,299.6
9926,West Brom,2,3,Leicester,45.9,54.1,5,4,8,12,511,577,316,355,16,23,33,26,4,6,0,3,14,809.603,151.313,352.926,305.364,14,786.466,192.903,303.563,290
9927,West Ham,1,1,Stoke,35.3,64.7,3,2,11,18,439,632,235,428,15,8,59,23,4,10,2,4,14,816.436,230.981,217.455,368,14,832.478,138.547,312.475,381.456
9924,Swansea,1,1,Everton,50.9,49.1,3,8,11,12,625,607,449,440,18,14,18,24,3,6,2,1,13,822.512,148.512,299,375,14,863.466,150.568,317.898,395
9920,Aston Villa,3,3,QPR,63.8,36.2,7,5,21,11,684,496,464,259,15,27,20,64,7,3,4,2,14,827.678,154,371.344,302.334,14,799.406,147,290.938,361.468
9919,Crystal Palace,2,1,Man City,25.9,74.1,3,4,5,22,448,887,238,667,24,23,34,14,4,13,2,0,14,809.711,72.406,361.347,375.958,14,902.98,234.839,263.141,405
9918,Sunderland,1,0,Newcastle,53.2,46.8,4,1,16,10,579,549,346,309,27,20,22,34,8,4,2,1,12,806.667,219.12,224.547,363,13,815.991,177.579,338.412,300
9917,Burnley,0,0,Spurs,40,60,4,2,15,12,541,750,330,537,20,18,31,32,5,3,4,3,12,781.844,213.844,211,357,14,840.455,239,224.367,377.088
9911,Chelsea,2,1,Stoke,60.5,39.5,10,2,19,7,829,584,635,415,10,18,21,30,9,0,2,1,13,915.1,140.5,362.6,412,14,831.133,208.186,233.041,389.906
9912,Everton,1,0,Southampton,45.1,54.9,1,2,10,11,604,681,381,455,15,23,46,25,4,10,0,2,13,860.945,137.542,328.403,395,14,837.254,209.758,257.438,370.058
9913,Leicester,2,1,West Ham,49.6,50.4,7,7,20,14,574,605,358,370,14,16,36,56,7,6,3,1,14,786.378,214,290.918,281.46,14,817.801,202.039,247.762,368
9914,Man Utd,3,1,Aston Villa,76.4,23.6,7,2,20,5,920,412,736,234,16,16,19,35,10,2,0,2,13,888.85,202.254,443.596,243,14,823.534,216.488,212.684,394.362
9915,Swansea,3,1,Hull,58.4,41.6,4,1,9,10,794,611,630,433,17,16,28,17,4,7,2,1,14,827.216,155,299.082,373.134,14,791.796,177.441,348.229,266.126
9916,West Brom,1,4,QPR,55,45,6,7,21,12,665,587,455,388,13,16,12,50,2,4,3,3,14,812.29,222.5,345.662,244.128,14,813.465,135.31,308.689,369.466
9910,Arsenal,4,1,Liverpool,48.6,51.4,10,2,16,13,694,722,479,509,24,25,19,22,6,5,4,3,14,873.031,249.488,239.823,383.72,12,865.5,203.5,352,310
9907,Hull,2,3,Chelsea,42.9,57.1,8,3,19,8,597,751,407,542,26,21,25,36,6,6,5,1,14,795.223,227.553,222.77,344.9,14,915.354,111.213,383.816,420.325
9909,QPR,1,2,Everton,52.3,47.7,1,3,14,8,677,654,413,391,22,21,40,71,1,3,4,5,14,811.356,147.712,293.644,370,13,860.488,155.488,310,395
9908,Liverpool,1,2,Man Utd,41.7,58.3,1,4,7,6,602,774,407,569,13,28,21,28,2,3,0,3,13,863.767,337.86,212.907,313,14,889.138,210.773,435.496,242.869
